hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP12034	112840	0.011742	0.020144	0.025931	0.028846	0.108614	0.143903	0.103119	0.000000	0.024433	0.049016	0.034757	0.057914	0.005264	0.018327	0.009864	0.000284	0.000000	0.010776	0.030468	0.074548	0.053208	0.000027	0.022696	0.054511	0.016608	0.000000	0.045197	0.005105	0.019505	0.025018	0.000177
HIP12088	73442	0.008047	0.017279	0.037240	0.029316	0.087144	0.118597	0.109746	0.000000	0.031835	0.042197	0.043136	0.047126	0.004725	0.018709	0.012758	0.000640	0.000000	0.017619	0.033482	0.062172	0.064173	0.000109	0.023910	0.034490	0.011206	0.000014	0.053403	0.050557	0.019267	0.020806	0.000300
HIP12091	29424	0.006457	0.011691	0.032321	0.046867	0.089179	0.148518	0.114600	0.000000	0.027698	0.044386	0.023654	0.046629	0.004350	0.020426	0.012609	0.000476	0.000000	0.013187	0.034394	0.052950	0.056485	0.000034	0.021411	0.034156	0.014886	0.000068	0.050095	0.043366	0.022091	0.026713	0.000306
HIP12097	54934	0.004970	0.012124	0.048658	0.042451	0.083264	0.130721	0.114501	0.000018	0.031329	0.042779	0.035006	0.046893	0.004041	0.017184	0.010613	0.000437	0.000000	0.014563	0.031110	0.062166	0.063931	0.000073	0.022172	0.028616	0.011578	0.000000	0.051079	0.048149	0.019332	0.022136	0.000109
HIP12099	46784	0.008144	0.018639	0.023299	0.028621	0.116215	0.134939	0.107451	0.000021	0.032062	0.044951	0.042215	0.061923	0.005408	0.018275	0.009683	0.000556	0.000000	0.013787	0.031592	0.054549	0.054506	0.000107	0.023320	0.048222	0.013317	0.000000	0.041489	0.023769	0.016181	0.026483	0.000278
HIP12123	39067	0.007193	0.013976	0.046433	0.048967	0.087568	0.133079	0.113625	0.000000	0.031561	0.040111	0.031100	0.050273	0.003353	0.017611	0.010623	0.000358	0.000026	0.012056	0.030333	0.065554	0.057568	0.000000	0.023012	0.045512	0.015845	0.000026	0.044795	0.026032	0.023089	0.020094	0.000230
HIP12129	25013	0.010435	0.015072	0.024187	0.042378	0.118418	0.144525	0.108464	0.000000	0.028985	0.039899	0.022908	0.051293	0.004038	0.015632	0.010275	0.000400	0.000000	0.011274	0.031264	0.051893	0.045936	0.000000	0.021269	0.047735	0.016112	0.000000	0.054452	0.026306	0.022868	0.033862	0.000120
HIP12143	37483	0.004962	0.013526	0.045807	0.045754	0.093349	0.143372	0.123309	0.000027	0.035856	0.043486	0.039725	0.052744	0.003655	0.018355	0.010191	0.000400	0.000027	0.014620	0.033962	0.056719	0.059307	0.000053	0.023157	0.031801	0.011312	0.000027	0.041005	0.022090	0.017768	0.013286	0.000347
HIP12165	18208	0.005931	0.016476	0.026307	0.029987	0.116597	0.146968	0.113961	0.000055	0.033996	0.046463	0.040202	0.062884	0.004119	0.022133	0.010929	0.000439	0.000000	0.014334	0.034161	0.058491	0.060083	0.000055	0.024055	0.039598	0.012467	0.000000	0.042069	0.006645	0.017410	0.013126	0.000055
HIP12527	39428	0.007279	0.016739	0.026555	0.038932	0.106270	0.148093	0.113650	0.000000	0.024247	0.041062	0.027747	0.060820	0.003855	0.021102	0.011413	0.000710	0.000000	0.012960	0.032921	0.056889	0.059120	0.000000	0.023841	0.043877	0.016486	0.000000	0.043396	0.019529	0.020696	0.021685	0.000127
HIP12533	56896	0.008085	0.018332	0.021618	0.024958	0.099673	0.116757	0.112556	0.000000	0.032129	0.044625	0.037331	0.051867	0.003550	0.016908	0.010739	0.000475	0.000211	0.015941	0.036593	0.055188	0.078020	0.000053	0.023464	0.045328	0.014781	0.000000	0.057526	0.029510	0.019369	0.024272	0.000141
HIP12534	27242	0.007562	0.016702	0.048234	0.046289	0.094633	0.138389	0.104875	0.000000	0.030945	0.046619	0.036524	0.052272	0.004295	0.016886	0.013912	0.000551	0.000000	0.012114	0.027531	0.055466	0.051942	0.000000	0.020410	0.029513	0.012958	0.000000	0.052639	0.040489	0.018868	0.019198	0.000184
HIP12538	54650	0.007191	0.016871	0.040823	0.032882	0.104629	0.133339	0.115133	0.000000	0.035773	0.042342	0.032187	0.053175	0.004245	0.016725	0.012717	0.000421	0.000018	0.013449	0.031711	0.053175	0.064135	0.000073	0.024666	0.031528	0.012626	0.000000	0.042598	0.047045	0.020274	0.010064	0.000183
HIP12703	38332	0.009626	0.023740	0.020975	0.025070	0.116221	0.120135	0.108447	0.000000	0.033105	0.046749	0.039888	0.053845	0.004200	0.017401	0.011087	0.000365	0.000000	0.015653	0.035401	0.055828	0.067020	0.000026	0.025227	0.038610	0.012627	0.000000	0.044167	0.027601	0.017218	0.029584	0.000183
HIP12743	21298	0.005916	0.017185	0.051695	0.048972	0.098554	0.139309	0.136445	0.000000	0.032163	0.041741	0.030801	0.057282	0.004601	0.015025	0.009203	0.000282	0.000000	0.013194	0.030848	0.054277	0.051648	0.000094	0.021927	0.039206	0.012114	0.000000	0.043431	0.007747	0.016574	0.019626	0.000141
HIP12900	47013	0.005573	0.013635	0.056155	0.047625	0.088529	0.141769	0.113203	0.000021	0.029332	0.044902	0.033969	0.058558	0.004169	0.017144	0.008976	0.000085	0.000128	0.014060	0.031778	0.052943	0.066662	0.000021	0.023015	0.050241	0.013103	0.000000	0.040436	0.002595	0.018506	0.022632	0.000234
HIP12980	42792	0.007128	0.017013	0.023135	0.023299	0.102192	0.131286	0.102729	0.000000	0.024514	0.045172	0.036783	0.054473	0.004510	0.019069	0.010633	0.000561	0.000000	0.015143	0.036829	0.061554	0.068588	0.000093	0.025472	0.046481	0.015774	0.000000	0.049916	0.030730	0.021406	0.025449	0.000070
HIP13015	78656	0.007170	0.016490	0.038242	0.041917	0.104557	0.149143	0.118554	0.000000	0.034873	0.046888	0.032839	0.054897	0.003522	0.017723	0.010705	0.000356	0.000000	0.013896	0.031123	0.046290	0.052838	0.000013	0.021753	0.038649	0.011137	0.000013	0.042540	0.036335	0.016540	0.010870	0.000127
HIP13122	43837	0.006798	0.014280	0.031252	0.053585	0.099642	0.147934	0.116910	0.000000	0.031389	0.042635	0.021922	0.059379	0.004950	0.016082	0.012820	0.000342	0.000000	0.013573	0.032644	0.062208	0.047631	0.000023	0.022515	0.042521	0.015101	0.000023	0.041814	0.026142	0.021808	0.014006	0.000068
HIP13142	72209	0.010525	0.020731	0.024969	0.027296	0.108006	0.117686	0.103837	0.000028	0.034608	0.049440	0.029428	0.055062	0.003947	0.016106	0.012242	0.000235	0.000042	0.014084	0.035286	0.060366	0.058511	0.000042	0.023058	0.038209	0.015718	0.000014	0.064313	0.026036	0.020870	0.029068	0.000235
HIP13157	51025	0.005879	0.015189	0.030573	0.034826	0.094777	0.126977	0.114806	0.000000	0.027967	0.042234	0.031749	0.059049	0.004272	0.019559	0.010211	0.000039	0.000274	0.014679	0.035590	0.055600	0.079392	0.000059	0.025556	0.064576	0.016129	0.000000	0.040686	0.007330	0.018089	0.023753	0.000176
HIP13168	37881	0.009028	0.016948	0.031309	0.035612	0.100420	0.140149	0.105858	0.000000	0.026134	0.044006	0.024075	0.053721	0.004963	0.021330	0.011932	0.000475	0.000106	0.013173	0.030226	0.069111	0.048943	0.000079	0.022359	0.049946	0.015601	0.000000	0.042634	0.025818	0.022914	0.032919	0.000211
HIP13176	53833	0.006019	0.014062	0.055375	0.042948	0.091394	0.141995	0.107666	0.000019	0.031783	0.043616	0.025245	0.057678	0.003864	0.017127	0.011127	0.000334	0.000000	0.011350	0.030167	0.054149	0.050118	0.000130	0.022588	0.050415	0.015752	0.000000	0.046700	0.020341	0.020824	0.027102	0.000111
HIP13178	46736	0.004985	0.012196	0.046902	0.044591	0.083747	0.136597	0.124850	0.000000	0.029335	0.043286	0.031838	0.052401	0.003338	0.017866	0.010377	0.000535	0.000000	0.015491	0.034534	0.060189	0.064169	0.000000	0.024628	0.028522	0.011233	0.000000	0.039819	0.041467	0.015791	0.021119	0.000193
HIP13183	50921	0.008209	0.016457	0.032678	0.036370	0.102747	0.134718	0.123387	0.000000	0.034681	0.042144	0.027690	0.062037	0.004792	0.018283	0.011881	0.000412	0.000020	0.016044	0.032600	0.051550	0.054967	0.000137	0.024214	0.046091	0.015063	0.000039	0.041044	0.022368	0.019363	0.019854	0.000157
HIP13185	60244	0.010723	0.024849	0.024683	0.024052	0.106733	0.130453	0.099396	0.000017	0.030194	0.045714	0.036170	0.053947	0.004316	0.019637	0.010408	0.000448	0.000000	0.014142	0.029165	0.056520	0.066662	0.000083	0.022857	0.052387	0.015421	0.000000	0.051125	0.026575	0.021147	0.021911	0.000266
HIP13193	9528	0.010181	0.016898	0.020361	0.037364	0.108207	0.162469	0.098342	0.000000	0.032116	0.040092	0.025504	0.054156	0.005668	0.017212	0.009341	0.000420	0.000000	0.010810	0.028652	0.045445	0.050798	0.000105	0.021620	0.044081	0.018997	0.000000	0.042716	0.027918	0.029702	0.040617	0.000210
HIP13198	25126	0.007761	0.020457	0.023760	0.024715	0.102046	0.130622	0.117846	0.000000	0.023044	0.045690	0.039441	0.055321	0.004259	0.023999	0.010746	0.000716	0.000000	0.017989	0.037770	0.058067	0.069092	0.000159	0.023521	0.039959	0.013412	0.000000	0.045809	0.032118	0.020059	0.011303	0.000318
HIP13206	18276	0.013515	0.009411	0.016470	0.058000	0.098599	0.148446	0.090009	0.000055	0.036551	0.029656	0.022324	0.046345	0.005691	0.016798	0.010724	0.000383	0.000219	0.027905	0.031681	0.104071	0.012804	0.000000	0.015211	0.059586	0.014883	0.000000	0.025772	0.008700	0.033870	0.062213	0.000109
HIP13209	37543	0.008577	0.017527	0.031537	0.037637	0.106305	0.145353	0.111632	0.000027	0.024452	0.046986	0.035080	0.053912	0.002983	0.016168	0.009562	0.000293	0.000000	0.011640	0.033322	0.062302	0.056628	0.000027	0.020057	0.044802	0.014330	0.000000	0.042751	0.026263	0.020190	0.019391	0.000266
HIP13214	60386	0.006740	0.014523	0.032077	0.037757	0.094326	0.128937	0.120492	0.000033	0.030620	0.040490	0.030719	0.062034	0.004107	0.017637	0.010151	0.000447	0.000000	0.015268	0.033683	0.058904	0.060858	0.000066	0.023813	0.026297	0.012056	0.000017	0.057232	0.041996	0.017140	0.021495	0.000083
HIP13217	32732	0.007913	0.019308	0.032109	0.044819	0.100330	0.145576	0.126451	0.000000	0.032048	0.041702	0.030857	0.056092	0.003605	0.017781	0.010662	0.000336	0.000061	0.014909	0.031590	0.055573	0.062294	0.000061	0.024594	0.036478	0.012037	0.000031	0.035042	0.019186	0.015703	0.022669	0.000183
HIP13220	25206	0.006943	0.015314	0.036460	0.049393	0.101484	0.155558	0.110093	0.000079	0.029041	0.046656	0.036936	0.062287	0.004483	0.013251	0.009125	0.000595	0.000000	0.013370	0.030548	0.053757	0.048242	0.000040	0.019321	0.036380	0.014798	0.000000	0.040546	0.020471	0.017337	0.027216	0.000278
HIP13227	27335	0.007280	0.017121	0.023962	0.022572	0.107445	0.124236	0.108835	0.000073	0.026998	0.043607	0.036254	0.053485	0.003914	0.017926	0.012182	0.000476	0.000000	0.017084	0.036071	0.067459	0.068959	0.000037	0.025937	0.033547	0.014194	0.000000	0.059813	0.031096	0.018145	0.020962	0.000329
HIP13228	37680	0.005255	0.018073	0.038588	0.036890	0.108652	0.144613	0.114782	0.000000	0.024708	0.045860	0.033333	0.052548	0.005096	0.017224	0.011014	0.000504	0.000000	0.013960	0.030202	0.050504	0.061465	0.000027	0.023195	0.062686	0.014995	0.000000	0.041906	0.002840	0.020011	0.020833	0.000239
HIP13230	13869	0.015646	0.009229	0.018747	0.057178	0.101233	0.142332	0.093085	0.000072	0.039513	0.033240	0.020477	0.041748	0.004182	0.015502	0.010671	0.000793	0.000000	0.026101	0.032519	0.097628	0.012690	0.000000	0.015142	0.041387	0.015070	0.000000	0.040666	0.031221	0.033240	0.050616	0.000072
HIP13233	46037	0.008080	0.015683	0.027977	0.038947	0.094337	0.144883	0.106979	0.000000	0.028064	0.045898	0.028694	0.051828	0.003780	0.018181	0.013772	0.000586	0.000000	0.014684	0.032235	0.047679	0.062602	0.000065	0.026566	0.037035	0.015466	0.000000	0.050351	0.047027	0.019593	0.018789	0.000217
HIP13244	41550	0.006907	0.017545	0.037569	0.038219	0.111360	0.147870	0.121396	0.000000	0.025824	0.046522	0.034416	0.061685	0.003297	0.018556	0.011312	0.000529	0.000000	0.015644	0.034994	0.063177	0.052828	0.000072	0.018869	0.032828	0.012419	0.000000	0.035812	0.018267	0.015812	0.016053	0.000217
HIP13245	43273	0.005130	0.013149	0.043792	0.046218	0.081252	0.127770	0.119751	0.000000	0.031220	0.040857	0.038038	0.044901	0.003397	0.018418	0.011878	0.000324	0.000000	0.014397	0.034340	0.059899	0.073903	0.000069	0.020844	0.031891	0.011855	0.000000	0.048136	0.044115	0.018672	0.015368	0.000416
HIP13251	24682	0.009643	0.017057	0.017948	0.028280	0.118305	0.139049	0.099911	0.000000	0.029900	0.041690	0.022446	0.051657	0.005551	0.017989	0.012438	0.000324	0.000000	0.011749	0.031683	0.069565	0.046755	0.000000	0.025565	0.036828	0.018394	0.000000	0.049591	0.042055	0.026821	0.028766	0.000041
HIP13252	48967	0.008781	0.017890	0.024363	0.025037	0.103805	0.120163	0.113117	0.000000	0.033022	0.045337	0.037576	0.062328	0.003819	0.019074	0.011436	0.000674	0.000020	0.015214	0.037127	0.070231	0.065289	0.000082	0.025262	0.034023	0.013683	0.000000	0.044213	0.028856	0.011600	0.027651	0.000327
HIP13256	38209	0.007616	0.015808	0.038446	0.050878	0.104399	0.155435	0.116988	0.000000	0.031380	0.046848	0.031302	0.057761	0.005339	0.017378	0.008401	0.000576	0.000026	0.011961	0.027873	0.053207	0.052239	0.000026	0.021932	0.040278	0.013583	0.000000	0.033919	0.019838	0.017300	0.018975	0.000288
HIP13263	28338	0.006528	0.014327	0.031442	0.033700	0.095702	0.133778	0.104912	0.000000	0.027419	0.043722	0.035394	0.048910	0.003670	0.020467	0.012774	0.000635	0.000000	0.013057	0.034935	0.061860	0.063307	0.000035	0.023537	0.032818	0.013198	0.000000	0.055544	0.052650	0.019232	0.016162	0.000282
HIP13265	88411	0.008811	0.017645	0.020721	0.024658	0.106910	0.125222	0.115585	0.000000	0.033412	0.043886	0.030290	0.049236	0.003834	0.022305	0.012849	0.000566	0.000000	0.015869	0.038310	0.066892	0.072808	0.000034	0.024488	0.036172	0.016073	0.000000	0.045707	0.030652	0.019817	0.017091	0.000158
HIP13274	66947	0.008589	0.017163	0.021285	0.029172	0.109385	0.132463	0.113747	0.000000	0.024064	0.043422	0.028769	0.055551	0.003809	0.017506	0.012517	0.000463	0.000000	0.015938	0.035655	0.065305	0.060824	0.000045	0.027768	0.039135	0.013294	0.000000	0.044110	0.027828	0.021644	0.030382	0.000164
HIP13276	23877	0.006659	0.011685	0.035809	0.051682	0.094149	0.146668	0.115634	0.000000	0.032458	0.038238	0.034761	0.053943	0.005026	0.019684	0.011350	0.000335	0.000042	0.023118	0.037065	0.074842	0.027181	0.000168	0.025631	0.055241	0.016836	0.000000	0.034050	0.004146	0.025171	0.018260	0.000168
HIP13284	19669	0.008592	0.021557	0.025472	0.046215	0.108750	0.144186	0.102344	0.000051	0.028268	0.040877	0.034267	0.058366	0.004067	0.018862	0.010321	0.000305	0.000000	0.019676	0.036402	0.071331	0.029590	0.000051	0.020845	0.040470	0.016981	0.000000	0.051146	0.006304	0.022014	0.032488	0.000203
HIP13291	65923	0.009011	0.018719	0.030429	0.035466	0.100739	0.135340	0.097144	0.000015	0.025757	0.044233	0.038803	0.054366	0.004763	0.018309	0.012515	0.000364	0.000197	0.010755	0.023027	0.064287	0.058902	0.000046	0.021677	0.041776	0.015412	0.000000	0.054882	0.044871	0.015230	0.022860	0.000106
HIP13294	51121	0.007081	0.013087	0.032511	0.031905	0.087850	0.137478	0.111011	0.000000	0.024315	0.042781	0.030809	0.047241	0.004753	0.018544	0.011326	0.000626	0.000020	0.014808	0.034037	0.061306	0.062597	0.000000	0.024452	0.037793	0.014299	0.000000	0.050879	0.050156	0.020579	0.027542	0.000215
HIP13296	22540	0.015927	0.015217	0.024800	0.055634	0.084916	0.145430	0.086469	0.000000	0.026531	0.045874	0.026353	0.033673	0.004437	0.018988	0.010204	0.000754	0.000000	0.011269	0.019166	0.081677	0.036912	0.000000	0.017702	0.037622	0.024135	0.000000	0.031411	0.039530	0.043301	0.062023	0.000044
HIP13303	44863	0.005149	0.015224	0.047500	0.048949	0.096204	0.149656	0.120300	0.000022	0.033926	0.043666	0.034862	0.044446	0.004436	0.014957	0.010588	0.000513	0.000000	0.014934	0.031474	0.050041	0.056082	0.000022	0.021711	0.033970	0.012148	0.000022	0.044758	0.026503	0.016472	0.021376	0.000089
HIP13306	40442	0.008679	0.020820	0.035631	0.037906	0.107685	0.138569	0.119109	0.000000	0.029499	0.043148	0.030636	0.059864	0.004129	0.019584	0.010682	0.000470	0.000000	0.013377	0.034296	0.052495	0.052668	0.000025	0.021710	0.031650	0.011176	0.000049	0.041912	0.038351	0.014712	0.020993	0.000173
HIP13309	71192	0.006925	0.016477	0.040201	0.035088	0.102371	0.134776	0.114901	0.000014	0.023837	0.047323	0.035496	0.054079	0.004059	0.019567	0.012108	0.000393	0.000000	0.014889	0.037223	0.064445	0.049823	0.000014	0.019539	0.044584	0.013204	0.000000	0.045131	0.024357	0.018963	0.020044	0.000169
HIP13311	38578	0.006092	0.014620	0.055550	0.046166	0.087304	0.144357	0.118072	0.000026	0.031572	0.042770	0.042537	0.046944	0.005340	0.017445	0.010654	0.000441	0.000000	0.013816	0.030224	0.057779	0.057468	0.000104	0.022163	0.022837	0.011405	0.000000	0.037845	0.036497	0.014672	0.025118	0.000181
HIP13318	26936	0.007425	0.010618	0.038276	0.052421	0.088655	0.141187	0.119691	0.000000	0.032670	0.037942	0.027732	0.053274	0.004047	0.025802	0.010469	0.000260	0.000000	0.020085	0.035789	0.076552	0.024354	0.000037	0.020382	0.039056	0.014739	0.000000	0.035529	0.031185	0.022424	0.029403	0.000000
HIP13319	22147	0.019777	0.020138	0.022486	0.046327	0.097756	0.159751	0.104348	0.000000	0.025466	0.048901	0.027498	0.049488	0.005689	0.020861	0.010069	0.000768	0.000000	0.009392	0.020409	0.059602	0.045650	0.000090	0.025060	0.058608	0.020364	0.000000	0.023750	0.003070	0.034000	0.040412	0.000271
HIP13324	56677	0.005117	0.012986	0.051344	0.042557	0.081268	0.125906	0.127036	0.000000	0.032800	0.040122	0.037775	0.043069	0.003070	0.022619	0.013956	0.000318	0.000000	0.013780	0.035058	0.061436	0.059142	0.000000	0.020696	0.028671	0.011804	0.000000	0.052896	0.044621	0.017873	0.013815	0.000265
HIP13325	74875	0.007452	0.016975	0.038290	0.039225	0.109102	0.144895	0.119679	0.000013	0.033736	0.044501	0.032668	0.060982	0.004955	0.017416	0.010391	0.000454	0.000000	0.013529	0.032227	0.049109	0.055225	0.000000	0.022277	0.049189	0.012341	0.000000	0.038250	0.020367	0.016521	0.010003	0.000227
HIP13350	42968	0.007471	0.015826	0.033164	0.035305	0.096653	0.132890	0.105451	0.000023	0.029068	0.043497	0.036934	0.044824	0.003910	0.020853	0.012870	0.000372	0.000023	0.014732	0.037284	0.065304	0.056228	0.000000	0.019480	0.031535	0.015197	0.000000	0.048618	0.045569	0.020667	0.026043	0.000209
HIP13352	49037	0.006689	0.017395	0.038583	0.039521	0.097987	0.137366	0.120277	0.000000	0.033179	0.042213	0.034137	0.060322	0.005200	0.018394	0.012888	0.000367	0.000020	0.013541	0.029753	0.055020	0.054591	0.000082	0.023125	0.040051	0.012215	0.000000	0.041010	0.021922	0.016824	0.027102	0.000224
HIP13355	77781	0.005618	0.012651	0.048122	0.047634	0.084532	0.143171	0.116982	0.000026	0.031717	0.043160	0.035150	0.052416	0.004423	0.017395	0.011712	0.000373	0.000013	0.013705	0.029686	0.058716	0.062406	0.000039	0.024440	0.032129	0.013229	0.000013	0.041321	0.024852	0.018539	0.025623	0.000206
HIP13360	34909	0.008594	0.019221	0.027958	0.042109	0.108654	0.154086	0.106907	0.000000	0.029763	0.048297	0.029247	0.057636	0.005586	0.016385	0.013206	0.000401	0.000029	0.009740	0.025065	0.066716	0.043771	0.000115	0.020453	0.048927	0.018448	0.000000	0.038128	0.005557	0.022372	0.032399	0.000229
HIP13361	36167	0.008931	0.018083	0.018940	0.028037	0.111870	0.136754	0.097382	0.000028	0.026792	0.046396	0.026184	0.056350	0.005281	0.019686	0.013465	0.000442	0.000055	0.011751	0.028921	0.064645	0.048497	0.000000	0.018636	0.045013	0.016396	0.000000	0.051594	0.045041	0.020074	0.034617	0.000138
HIP13363	52877	0.006997	0.016226	0.040774	0.039450	0.104280	0.138699	0.120884	0.000019	0.031318	0.043970	0.039393	0.053407	0.004028	0.016378	0.010364	0.000624	0.000000	0.014713	0.034703	0.054334	0.056981	0.000057	0.020822	0.025380	0.011290	0.000000	0.040433	0.037086	0.015205	0.022070	0.000113
HIP13370	71517	0.008432	0.016192	0.045066	0.043962	0.094803	0.135213	0.131577	0.000028	0.033055	0.042675	0.025686	0.057790	0.004516	0.018681	0.010543	0.000685	0.000000	0.014961	0.034411	0.055455	0.057483	0.000112	0.022820	0.036928	0.012375	0.000000	0.043388	0.024777	0.017143	0.011032	0.000210
HIP13376	72549	0.007636	0.018181	0.036375	0.036996	0.108368	0.139657	0.120291	0.000014	0.033688	0.044921	0.037754	0.062427	0.004369	0.018319	0.011606	0.000538	0.000000	0.014004	0.033384	0.060304	0.043405	0.000028	0.017891	0.039821	0.011895	0.000014	0.036775	0.019297	0.016899	0.024907	0.000234
HIP13383	46367	0.008778	0.017685	0.031294	0.039468	0.105549	0.153040	0.111933	0.000000	0.028663	0.046412	0.035586	0.058317	0.005564	0.019152	0.011668	0.000388	0.000000	0.014666	0.032760	0.054759	0.054565	0.000000	0.023896	0.037785	0.012164	0.000000	0.039209	0.018720	0.017577	0.020338	0.000065
HIP13396	83219	0.007534	0.016054	0.042731	0.034980	0.094666	0.122664	0.122676	0.000024	0.027434	0.044894	0.038693	0.047021	0.003989	0.018193	0.014504	0.000409	0.000024	0.015201	0.031495	0.056381	0.059434	0.000024	0.024333	0.041289	0.012449	0.000000	0.046504	0.042598	0.018758	0.014864	0.000180
HIP13402	11281	0.009485	0.014804	0.028189	0.044056	0.101764	0.138640	0.110717	0.000089	0.036876	0.044766	0.037053	0.060544	0.005496	0.019502	0.010105	0.000266	0.000000	0.020743	0.032533	0.077121	0.034483	0.000089	0.021895	0.047070	0.010726	0.000089	0.033951	0.019856	0.017640	0.021363	0.000089
HIP13414	38892	0.009411	0.017844	0.027923	0.027615	0.103003	0.124164	0.107863	0.000000	0.031420	0.045871	0.031703	0.054947	0.006017	0.021315	0.012676	0.000437	0.000231	0.013705	0.030263	0.072457	0.062918	0.000103	0.021984	0.036846	0.014347	0.000026	0.048750	0.033400	0.021444	0.021264	0.000051
HIP13427	95378	0.008943	0.017992	0.026987	0.033718	0.094718	0.128227	0.117616	0.000000	0.032209	0.040041	0.030437	0.045430	0.004079	0.018841	0.012802	0.000419	0.000010	0.015119	0.033467	0.061104	0.070614	0.000073	0.022961	0.027470	0.013903	0.000010	0.053828	0.052863	0.020141	0.015737	0.000241
HIP13449	31031	0.006220	0.017370	0.037124	0.036319	0.093423	0.121137	0.115143	0.000032	0.029712	0.044214	0.040057	0.051400	0.004383	0.016757	0.009249	0.000419	0.000000	0.014888	0.031227	0.057974	0.063646	0.000097	0.022558	0.038671	0.012955	0.000000	0.056395	0.043859	0.018240	0.016274	0.000258
HIP13463	57125	0.012639	0.019606	0.022372	0.032823	0.129996	0.131781	0.107554	0.000018	0.028849	0.040928	0.025821	0.061147	0.005269	0.020044	0.014670	0.000595	0.000018	0.014337	0.033681	0.068061	0.048630	0.000018	0.024280	0.051974	0.016455	0.000000	0.037584	0.006740	0.021164	0.022775	0.000175
HIP13465	11042	0.010143	0.006883	0.019743	0.063938	0.092646	0.156675	0.086850	0.000000	0.036406	0.037674	0.022097	0.044285	0.004256	0.014218	0.009871	0.000543	0.000091	0.023818	0.031607	0.088028	0.016754	0.000000	0.015124	0.045463	0.016754	0.000000	0.041025	0.028437	0.032059	0.054610	0.000000
HIP13473	70608	0.006458	0.011967	0.049315	0.041213	0.087880	0.125864	0.113656	0.000014	0.033410	0.038891	0.031427	0.055674	0.004348	0.020026	0.010551	0.000496	0.000510	0.012902	0.032716	0.060376	0.075459	0.000042	0.021541	0.053493	0.015891	0.000000	0.043678	0.009107	0.018638	0.024332	0.000127
HIP13478	30840	0.007588	0.018547	0.021271	0.024643	0.111316	0.129604	0.103243	0.000032	0.034728	0.046725	0.035279	0.055707	0.003664	0.018677	0.014008	0.000519	0.000032	0.014364	0.032523	0.056485	0.053470	0.000000	0.022536	0.039105	0.014332	0.000000	0.047503	0.045331	0.021077	0.027237	0.000454
HIP13489	40638	0.006669	0.014420	0.030341	0.048182	0.092475	0.159555	0.109676	0.000025	0.029578	0.044294	0.027044	0.050642	0.003888	0.016905	0.009917	0.000394	0.000000	0.012353	0.029185	0.062725	0.048969	0.000025	0.021458	0.047542	0.015330	0.000000	0.041710	0.026675	0.020277	0.029406	0.000345
HIP13497	31608	0.007055	0.015344	0.031005	0.040591	0.108359	0.144615	0.118609	0.000000	0.023064	0.042489	0.034643	0.055935	0.003765	0.019900	0.010599	0.000506	0.000032	0.014680	0.033979	0.058276	0.060554	0.000032	0.024709	0.037364	0.012782	0.000000	0.038345	0.024804	0.018951	0.018856	0.000158
HIP13505	9255	0.005619	0.016856	0.035548	0.031226	0.091950	0.129660	0.122528	0.000108	0.029065	0.040411	0.038358	0.050135	0.004322	0.015559	0.009724	0.000756	0.000000	0.012642	0.038142	0.062021	0.071637	0.000108	0.024311	0.045381	0.012426	0.000000	0.040411	0.025284	0.015451	0.029498	0.000864
HIP13511	51914	0.006241	0.014254	0.043688	0.050044	0.098914	0.161556	0.127076	0.000019	0.031764	0.048426	0.037100	0.058058	0.004219	0.016508	0.009901	0.000366	0.000000	0.014505	0.033074	0.053280	0.044381	0.000058	0.016643	0.035559	0.014062	0.000000	0.034249	0.016489	0.017606	0.011827	0.000135
HIP13513	65208	0.005996	0.014921	0.055423	0.049549	0.095280	0.145596	0.113406	0.000000	0.031944	0.041375	0.038462	0.056757	0.003727	0.015995	0.010106	0.000414	0.000015	0.014063	0.027987	0.056619	0.055300	0.000061	0.021424	0.038922	0.012345	0.000015	0.038600	0.019798	0.016516	0.019154	0.000230
HIP13515	25341	0.010181	0.018310	0.010694	0.032951	0.130579	0.146324	0.092340	0.000079	0.036344	0.043921	0.028570	0.051458	0.004104	0.016692	0.009274	0.000000	0.000395	0.022256	0.038317	0.064046	0.038160	0.000039	0.020836	0.069887	0.013693	0.000000	0.038791	0.016811	0.023322	0.021546	0.000079
HIP13518	31691	0.009435	0.021741	0.022782	0.023161	0.107633	0.130447	0.115869	0.000000	0.033227	0.043861	0.042126	0.058250	0.005049	0.019469	0.010508	0.000600	0.000221	0.015020	0.032975	0.061626	0.074217	0.000095	0.022120	0.045092	0.014452	0.000032	0.043104	0.006342	0.019280	0.021110	0.000158
