hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP13949	144789	0.000787	0.037399	0.040017	0.035666	0.133415	0.136937	0.120196	0.000007	0.034367	0.025023	0.042925	0.059459	0.006168	0.011278	0.015305	0.000760	0.000000	0.031549	0.054597	0.076795	0.006768	0.000014	0.002549	0.010843	0.009124	0.000000	0.028186	0.045114	0.019435	0.015284	0.000035
HIP13951	334759	0.000741	0.039404	0.034069	0.032582	0.120469	0.111340	0.103391	0.000000	0.026503	0.035575	0.033881	0.040952	0.008851	0.009087	0.015710	0.000720	0.000003	0.023969	0.049902	0.097772	0.004137	0.000000	0.001538	0.014142	0.009915	0.000000	0.054878	0.084258	0.030470	0.015740	0.000003
HIP13954	281720	0.000341	0.035684	0.023403	0.060393	0.115363	0.130711	0.149397	0.000000	0.035159	0.021131	0.044686	0.054025	0.007884	0.009659	0.013371	0.001079	0.000050	0.032681	0.052928	0.078961	0.006308	0.000007	0.001959	0.027353	0.009179	0.000004	0.035422	0.013584	0.025185	0.014092	0.000000
HIP13956	198462	0.000539	0.033644	0.029043	0.062128	0.105411	0.135860	0.129647	0.000000	0.024695	0.031951	0.021082	0.059281	0.004162	0.008420	0.010783	0.000922	0.000000	0.031079	0.055729	0.081189	0.004137	0.000005	0.001355	0.016895	0.009916	0.000000	0.032419	0.046724	0.028373	0.034611	0.000000
HIP13958	257932	0.000372	0.032160	0.029876	0.044562	0.132101	0.133105	0.110773	0.000000	0.029376	0.036851	0.040949	0.057864	0.005277	0.010332	0.012930	0.000795	0.000000	0.029744	0.047900	0.079819	0.003687	0.000004	0.001272	0.016702	0.010871	0.000000	0.040204	0.044423	0.027445	0.020587	0.000019
HIP13961	136707	0.000739	0.045682	0.028162	0.056493	0.130366	0.169157	0.119211	0.000007	0.034387	0.027489	0.023576	0.063984	0.011462	0.008551	0.016305	0.000958	0.000000	0.025273	0.046911	0.073361	0.003687	0.000015	0.001719	0.008939	0.010760	0.000000	0.033875	0.006847	0.029699	0.022347	0.000037
HIP13962	56043	0.000767	0.043484	0.036543	0.034063	0.131578	0.129347	0.120176	0.000000	0.039041	0.024267	0.041504	0.061774	0.006727	0.011206	0.013276	0.000749	0.000000	0.024909	0.054619	0.080403	0.006602	0.000000	0.001891	0.015363	0.010867	0.000000	0.034688	0.034598	0.023446	0.018111	0.000000
HIP13964	221499	0.000637	0.034474	0.028072	0.051779	0.112389	0.141287	0.133892	0.000000	0.043169	0.026695	0.032682	0.056465	0.012704	0.008754	0.011165	0.000781	0.000000	0.024926	0.054673	0.071174	0.005512	0.000000	0.002059	0.011752	0.010876	0.000000	0.042474	0.042574	0.024623	0.014388	0.000023
HIP13966	221281	0.000425	0.039646	0.033830	0.059128	0.119486	0.125262	0.128448	0.000000	0.035439	0.030445	0.026848	0.052725	0.005563	0.008369	0.011921	0.000818	0.000000	0.025027	0.046199	0.078145	0.003471	0.000005	0.001306	0.016874	0.009205	0.000000	0.039213	0.040315	0.022745	0.039118	0.000023
HIP13967	185288	0.000513	0.034233	0.026591	0.041282	0.121130	0.130991	0.118443	0.000000	0.034034	0.030196	0.034584	0.039112	0.006892	0.011517	0.016779	0.000734	0.000000	0.022241	0.050073	0.086832	0.003719	0.000005	0.001171	0.020255	0.009898	0.000005	0.039636	0.067668	0.034217	0.017233	0.000016
HIP13972	101394	0.001075	0.045683	0.028079	0.056946	0.099562	0.139989	0.108931	0.000010	0.039519	0.036353	0.042212	0.059984	0.011381	0.011470	0.012052	0.000976	0.000000	0.019360	0.027654	0.065586	0.004063	0.000000	0.001923	0.015770	0.012308	0.000000	0.024923	0.054510	0.035357	0.044322	0.000000
HIP13975	295913	0.000689	0.046372	0.039214	0.059146	0.128021	0.127886	0.117011	0.000000	0.030925	0.028589	0.034892	0.059430	0.007860	0.008290	0.015866	0.000645	0.000000	0.028654	0.046348	0.101263	0.003846	0.000017	0.001524	0.007752	0.008773	0.000000	0.025126	0.010942	0.023547	0.037352	0.000020
HIP13976	126339	0.000847	0.045948	0.027133	0.055620	0.117660	0.134313	0.115420	0.000000	0.034107	0.026825	0.041088	0.049510	0.008232	0.009957	0.014216	0.001045	0.000040	0.018933	0.046059	0.068997	0.005311	0.000000	0.002509	0.014999	0.009934	0.000000	0.034439	0.063741	0.031289	0.021806	0.000024
HIP13978	223935	0.000759	0.041601	0.030754	0.033715	0.116471	0.127032	0.110269	0.000000	0.035550	0.029442	0.038909	0.051448	0.008105	0.008998	0.011718	0.000902	0.000022	0.025842	0.058387	0.072985	0.004774	0.000000	0.002045	0.026137	0.009476	0.000000	0.051278	0.043696	0.026749	0.032907	0.000027
HIP13981	174330	0.000442	0.034808	0.027218	0.043716	0.115557	0.147399	0.121023	0.000000	0.034676	0.036907	0.032668	0.048534	0.006069	0.010543	0.012264	0.000694	0.000000	0.029674	0.051253	0.081111	0.004354	0.000000	0.001646	0.021259	0.007107	0.000000	0.035909	0.039993	0.023129	0.032043	0.000006
HIP13983	183333	0.000622	0.030006	0.024104	0.082527	0.115097	0.152891	0.139642	0.000000	0.038040	0.021611	0.025718	0.056318	0.008127	0.010009	0.015256	0.000758	0.000000	0.020089	0.046587	0.072311	0.004036	0.000005	0.001964	0.010593	0.012507	0.000000	0.034893	0.032335	0.027567	0.016380	0.000005
HIP13986	168245	0.000529	0.031953	0.035532	0.033053	0.108283	0.127891	0.124764	0.000000	0.034943	0.028881	0.031775	0.042040	0.004743	0.010503	0.014497	0.000838	0.000000	0.027157	0.054100	0.080424	0.006556	0.000000	0.002330	0.023662	0.007709	0.000000	0.043900	0.067021	0.025641	0.031264	0.000012
HIP13987	211296	0.000805	0.050616	0.040559	0.054194	0.117390	0.130916	0.119789	0.000000	0.035282	0.031752	0.036461	0.062107	0.009092	0.008746	0.012509	0.000842	0.000000	0.020152	0.045202	0.073357	0.005703	0.000005	0.002631	0.009049	0.019702	0.000000	0.037341	0.031780	0.025230	0.018770	0.000019
HIP13988	115985	0.000690	0.040341	0.034703	0.041350	0.144665	0.156313	0.110945	0.000000	0.021986	0.032832	0.069250	0.076579	0.010346	0.005742	0.007501	0.000569	0.000009	0.017485	0.040591	0.078062	0.004958	0.000000	0.001724	0.022106	0.007820	0.000000	0.034910	0.011364	0.026460	0.000681	0.000017
HIP13989	123816	0.000339	0.032330	0.036417	0.040463	0.115373	0.154625	0.150102	0.000000	0.028922	0.029172	0.033590	0.055615	0.005048	0.008149	0.010709	0.000646	0.000000	0.034462	0.048588	0.080482	0.004854	0.000008	0.001761	0.009966	0.006065	0.000000	0.022372	0.035609	0.020942	0.033388	0.000000
HIP13992	85790	0.000653	0.039014	0.033873	0.039095	0.113055	0.112927	0.107472	0.000000	0.040273	0.032521	0.043711	0.048759	0.009407	0.009430	0.014804	0.000991	0.000000	0.021448	0.059692	0.066231	0.005980	0.000012	0.001609	0.020748	0.016191	0.000000	0.044679	0.049202	0.028570	0.039655	0.000000
HIP13994	162513	0.000437	0.037443	0.031185	0.047916	0.125491	0.148013	0.128593	0.000000	0.040994	0.026792	0.026484	0.064327	0.006849	0.009728	0.012424	0.000874	0.000000	0.028373	0.050550	0.065441	0.005237	0.000000	0.002098	0.007919	0.009673	0.000000	0.037185	0.032496	0.025069	0.028392	0.000018
HIP13996	222563	0.000589	0.060513	0.034408	0.042514	0.168343	0.150092	0.125479	0.000000	0.032741	0.029565	0.032377	0.059790	0.005576	0.008496	0.012904	0.000917	0.000009	0.024380	0.051842	0.071656	0.003994	0.000000	0.001739	0.016714	0.008344	0.000000	0.023760	0.004363	0.027965	0.000926	0.000004
HIP14000	469339	0.000999	0.058491	0.040755	0.038000	0.125788	0.128715	0.107440	0.000002	0.048992	0.035019	0.033036	0.069003	0.013832	0.009023	0.014514	0.000805	0.000000	0.025653	0.048922	0.075570	0.005552	0.000011	0.002348	0.008105	0.009833	0.000000	0.039784	0.008252	0.026032	0.025493	0.000028
HIP14004	212827	0.000564	0.043655	0.022549	0.066321	0.130369	0.160248	0.113637	0.000000	0.026585	0.027802	0.019805	0.037185	0.008974	0.007081	0.015078	0.000836	0.000000	0.021036	0.037928	0.083655	0.004238	0.000000	0.001847	0.015125	0.009891	0.000000	0.033375	0.061721	0.031664	0.018804	0.000028
HIP14007	57533	0.001008	0.030070	0.028731	0.048337	0.107330	0.116803	0.130169	0.000000	0.035927	0.026176	0.031443	0.051744	0.004571	0.007092	0.011837	0.000695	0.000017	0.021675	0.045730	0.094398	0.006136	0.000017	0.001981	0.014635	0.009090	0.000000	0.045504	0.073575	0.024612	0.030695	0.000000
HIP14009	159369	0.000483	0.029949	0.028249	0.047933	0.110360	0.121950	0.142374	0.000000	0.029667	0.021780	0.037165	0.046891	0.005076	0.010479	0.014865	0.000709	0.000006	0.031593	0.056874	0.100139	0.007360	0.000000	0.002064	0.019408	0.008628	0.000000	0.027772	0.046690	0.021064	0.030464	0.000006
HIP14014	228344	0.000613	0.031431	0.022519	0.055013	0.114209	0.165321	0.127566	0.000000	0.034763	0.024165	0.032416	0.047372	0.006560	0.006806	0.009179	0.000674	0.000039	0.021205	0.044100	0.068331	0.004471	0.000000	0.001874	0.026679	0.009512	0.000000	0.033379	0.036252	0.030353	0.045182	0.000013
HIP14015	135397	0.001152	0.048133	0.037202	0.042335	0.122839	0.147012	0.134442	0.000000	0.050319	0.026603	0.036057	0.063384	0.009055	0.009912	0.012622	0.000768	0.000007	0.022822	0.060607	0.049499	0.007068	0.000007	0.002371	0.006485	0.009764	0.000000	0.028996	0.007437	0.022120	0.040931	0.000052
HIP14016	203203	0.000669	0.033174	0.027805	0.048518	0.112301	0.132847	0.112774	0.000000	0.045600	0.029035	0.034502	0.046554	0.009281	0.009390	0.015157	0.000758	0.000000	0.017874	0.047199	0.074812	0.006181	0.000005	0.002313	0.028051	0.010659	0.000000	0.042908	0.055541	0.024527	0.031564	0.000000
HIP14018	242788	0.000610	0.043771	0.038128	0.032390	0.135781	0.116184	0.109594	0.000000	0.035368	0.016574	0.033861	0.064904	0.006009	0.009494	0.013493	0.000655	0.000012	0.026719	0.050826	0.093155	0.003938	0.000008	0.001680	0.020413	0.010692	0.000000	0.035228	0.040702	0.026344	0.033445	0.000021
HIP14020	181179	0.000541	0.046164	0.027006	0.044856	0.125417	0.141909	0.106999	0.000000	0.034364	0.027774	0.024528	0.059720	0.008467	0.007181	0.013120	0.000729	0.000000	0.016740	0.033420	0.073226	0.003428	0.000000	0.001369	0.024269	0.011436	0.000000	0.033343	0.061315	0.021907	0.050767	0.000006
HIP14022	304364	0.001032	0.055798	0.026412	0.041533	0.141991	0.119475	0.100738	0.000003	0.039978	0.029685	0.031367	0.051527	0.009338	0.009903	0.013885	0.000007	0.000046	0.024191	0.045265	0.105055	0.006233	0.000003	0.002254	0.030979	0.011062	0.000003	0.033003	0.007721	0.029077	0.032415	0.000020
HIP14024	50846	0.001082	0.040318	0.019176	0.057468	0.130531	0.145813	0.099418	0.000000	0.036699	0.026374	0.013826	0.039197	0.008575	0.008634	0.017543	0.000944	0.000000	0.017465	0.017012	0.069366	0.002753	0.000000	0.001613	0.024446	0.013157	0.000000	0.019490	0.049443	0.064273	0.075384	0.000000
HIP14028	118239	0.000423	0.036934	0.030540	0.041856	0.114226	0.136833	0.108847	0.000000	0.026303	0.033551	0.031335	0.052166	0.006259	0.009963	0.012813	0.000710	0.000000	0.028180	0.044317	0.077335	0.002943	0.000000	0.001573	0.023960	0.013786	0.000000	0.042008	0.047700	0.028011	0.047412	0.000017
HIP14030	189520	0.000554	0.044059	0.030023	0.040386	0.148829	0.168937	0.107429	0.000000	0.030619	0.019866	0.014104	0.057656	0.006369	0.008659	0.013962	0.000712	0.000000	0.021058	0.037790	0.058917	0.002913	0.000000	0.001435	0.023396	0.011519	0.000000	0.026367	0.059508	0.035173	0.029759	0.000000
HIP14034	261434	0.000757	0.057173	0.034376	0.055624	0.105262	0.138494	0.120187	0.000004	0.036958	0.033190	0.022816	0.051772	0.008036	0.006789	0.012317	0.000669	0.000004	0.026860	0.046184	0.085961	0.005049	0.000004	0.002245	0.014929	0.009180	0.000000	0.031331	0.049921	0.026156	0.017741	0.000011
HIP14036	210215	0.000794	0.061913	0.034845	0.026611	0.140951	0.126451	0.105830	0.000000	0.020969	0.030207	0.020869	0.051457	0.004724	0.006617	0.014414	0.000585	0.000000	0.027401	0.039550	0.079086	0.003577	0.000005	0.001732	0.022215	0.010737	0.000000	0.033613	0.065680	0.029308	0.039831	0.000029
HIP14037	178275	0.000561	0.036163	0.032792	0.052901	0.113314	0.113039	0.124016	0.000000	0.037397	0.026538	0.039562	0.046540	0.006737	0.011376	0.013754	0.000926	0.000022	0.024664	0.053457	0.085452	0.005839	0.000000	0.001896	0.021590	0.008633	0.000000	0.045822	0.043893	0.022751	0.030358	0.000006
HIP14039	157017	0.000624	0.032869	0.034576	0.049536	0.104498	0.129432	0.137456	0.000000	0.041792	0.029035	0.037786	0.050612	0.007318	0.011254	0.014374	0.000911	0.000000	0.024634	0.050224	0.086118	0.006210	0.000013	0.002420	0.017762	0.011413	0.000000	0.036340	0.041696	0.022469	0.018590	0.000038
HIP14041	330802	0.000469	0.035511	0.026091	0.049307	0.126006	0.159147	0.119328	0.000000	0.041690	0.024549	0.040589	0.049066	0.006856	0.009132	0.013854	0.000653	0.000015	0.021650	0.043382	0.082421	0.004311	0.000000	0.001569	0.021880	0.009797	0.000000	0.027421	0.037590	0.022851	0.024849	0.000015
HIP14043	217033	0.000553	0.035663	0.023821	0.061286	0.104086	0.130819	0.140808	0.000000	0.032023	0.023821	0.023337	0.050135	0.007487	0.005824	0.013772	0.000797	0.000000	0.026383	0.052430	0.076868	0.004695	0.000009	0.001954	0.012620	0.007239	0.000000	0.037156	0.072911	0.023305	0.030175	0.000023
HIP14045	185838	0.000743	0.043904	0.034541	0.046067	0.109520	0.169728	0.123914	0.000000	0.020588	0.039292	0.024021	0.065353	0.006549	0.008217	0.011289	0.000673	0.000000	0.028046	0.049893	0.078897	0.004090	0.000011	0.002109	0.009056	0.011123	0.000000	0.024575	0.005187	0.026733	0.055860	0.000022
HIP14048	232807	0.000537	0.037954	0.034299	0.028951	0.115838	0.139661	0.117505	0.000000	0.043856	0.030321	0.037503	0.058924	0.008788	0.010034	0.012938	0.000872	0.000030	0.022611	0.051906	0.068520	0.005369	0.000000	0.001774	0.017173	0.011709	0.000000	0.049195	0.050922	0.024707	0.018092	0.000009
HIP14051	195815	0.000710	0.043393	0.027260	0.044695	0.123428	0.143084	0.126165	0.000000	0.036693	0.032403	0.032577	0.051319	0.007119	0.007885	0.012716	0.000669	0.000000	0.027649	0.044225	0.084181	0.004627	0.000010	0.001813	0.014922	0.010347	0.000000	0.034298	0.041662	0.026883	0.019253	0.000015
HIP14053	327422	0.000632	0.038229	0.026049	0.051704	0.115420	0.126842	0.131631	0.000000	0.033266	0.023865	0.027912	0.038605	0.004349	0.007232	0.014242	0.000806	0.000000	0.030597	0.042276	0.101652	0.004395	0.000003	0.002010	0.018884	0.008823	0.000000	0.029412	0.062039	0.026678	0.032426	0.000021
HIP14055	174504	0.000481	0.036956	0.039684	0.050440	0.117155	0.121327	0.128839	0.000000	0.020068	0.034899	0.040125	0.068193	0.007112	0.009834	0.014200	0.000734	0.000011	0.031300	0.048371	0.071809	0.004670	0.000006	0.001782	0.023300	0.008263	0.000000	0.035226	0.040916	0.026853	0.017404	0.000040
HIP14059	279853	0.000368	0.030041	0.026421	0.055408	0.110676	0.135721	0.124422	0.000004	0.036233	0.029394	0.029901	0.045874	0.005453	0.009323	0.015951	0.001101	0.000000	0.028890	0.043977	0.095168	0.004256	0.000000	0.001805	0.018603	0.009201	0.000000	0.037655	0.071888	0.018038	0.014218	0.000011
HIP14060	132125	0.000651	0.032371	0.025552	0.064045	0.115118	0.162180	0.119046	0.000000	0.032500	0.026725	0.020647	0.052995	0.006895	0.008325	0.013449	0.000939	0.000000	0.022289	0.040734	0.079538	0.003285	0.000000	0.001506	0.017673	0.012011	0.000000	0.036549	0.040030	0.032454	0.032462	0.000030
HIP14064	265182	0.000381	0.046828	0.036873	0.046911	0.142532	0.123221	0.134839	0.000004	0.036888	0.032031	0.031522	0.061709	0.005856	0.009363	0.015733	0.000796	0.000000	0.030994	0.043480	0.094067	0.003318	0.000008	0.001026	0.012256	0.010023	0.000000	0.031571	0.008473	0.024813	0.014473	0.000011
HIP14066	140925	0.000908	0.032649	0.020522	0.075806	0.112932	0.142168	0.106574	0.000000	0.045329	0.016910	0.019109	0.042285	0.006770	0.006961	0.013291	0.000568	0.000000	0.037751	0.036700	0.125776	0.001895	0.000000	0.001483	0.016853	0.009700	0.000000	0.023353	0.055767	0.022288	0.025616	0.000035
HIP14071	87440	0.000435	0.039719	0.027379	0.050903	0.111654	0.139959	0.133326	0.000000	0.039925	0.018081	0.024405	0.050160	0.010750	0.010064	0.016080	0.001372	0.000000	0.023799	0.053088	0.077402	0.005078	0.000011	0.001841	0.014913	0.010773	0.000000	0.034904	0.053820	0.027367	0.022793	0.000000
HIP14072	113040	0.000513	0.039924	0.036058	0.048363	0.133086	0.141118	0.119692	0.000000	0.042074	0.028149	0.035483	0.041180	0.005794	0.010952	0.013615	0.000761	0.000000	0.020904	0.055644	0.067012	0.005396	0.000009	0.002159	0.013358	0.007997	0.000000	0.036270	0.050619	0.020630	0.023222	0.000018
HIP14074	313398	0.000507	0.030316	0.026972	0.051443	0.106251	0.156683	0.155314	0.000000	0.036628	0.018121	0.029145	0.052677	0.004237	0.008893	0.011130	0.000823	0.000000	0.036768	0.053421	0.084662	0.005629	0.000006	0.001889	0.014234	0.007881	0.000000	0.021513	0.044857	0.020635	0.019330	0.000035
HIP14077	233817	0.000269	0.041417	0.025156	0.060346	0.116955	0.157931	0.136367	0.000000	0.040656	0.021243	0.027483	0.059872	0.008455	0.010333	0.015658	0.000932	0.000004	0.025362	0.050924	0.078296	0.004315	0.000013	0.001642	0.007720	0.010867	0.000000	0.033205	0.008785	0.022069	0.033719	0.000004
HIP14079	328754	0.000630	0.035120	0.029095	0.050628	0.110870	0.140461	0.122764	0.000000	0.034530	0.020809	0.024334	0.037350	0.005855	0.008742	0.015349	0.000715	0.000000	0.028243	0.048732	0.079226	0.004490	0.000000	0.001965	0.010963	0.009743	0.000000	0.039650	0.083747	0.023178	0.032787	0.000024
HIP14080	86499	0.000486	0.032000	0.014301	0.071851	0.087354	0.170175	0.117181	0.000000	0.023468	0.041237	0.022312	0.041954	0.009121	0.009676	0.012775	0.000856	0.000000	0.013688	0.023492	0.078903	0.002705	0.000000	0.001156	0.025630	0.018278	0.000000	0.022867	0.063284	0.053723	0.041526	0.000000
HIP14089	192171	0.000578	0.035838	0.030598	0.052537	0.115876	0.129546	0.111094	0.000010	0.035562	0.032003	0.033455	0.062330	0.006572	0.009372	0.012593	0.000895	0.000005	0.026320	0.056658	0.074137	0.005204	0.000000	0.001806	0.021928	0.010152	0.000000	0.033611	0.038752	0.024624	0.037945	0.000000
HIP14090	91351	0.000777	0.039901	0.030421	0.045068	0.125286	0.156244	0.118510	0.000000	0.036967	0.022682	0.032928	0.062364	0.008309	0.010794	0.013060	0.000876	0.000000	0.019682	0.050870	0.077996	0.004510	0.000000	0.002211	0.012468	0.009655	0.000000	0.034428	0.038861	0.026053	0.019058	0.000022
HIP14092	207347	0.000637	0.042590	0.035559	0.042547	0.116225	0.130569	0.100281	0.000000	0.030900	0.025156	0.032019	0.049743	0.008623	0.010504	0.012708	0.000786	0.000024	0.020989	0.046618	0.078926	0.004442	0.000005	0.001625	0.022310	0.012727	0.000000	0.040584	0.055704	0.031913	0.045277	0.000010
HIP14095	297781	0.000356	0.031661	0.025525	0.052770	0.094660	0.139351	0.130979	0.000000	0.033931	0.021197	0.028874	0.050346	0.005185	0.011717	0.014430	0.000927	0.000000	0.028403	0.050655	0.093055	0.005437	0.000003	0.001776	0.017818	0.009682	0.000000	0.031144	0.078014	0.024233	0.017845	0.000027
HIP14096	129139	0.000612	0.040034	0.032012	0.050628	0.128242	0.152634	0.112716	0.000000	0.025693	0.030850	0.017663	0.055336	0.005126	0.007658	0.011035	0.000782	0.000000	0.025577	0.046462	0.068817	0.003593	0.000000	0.001696	0.010353	0.008797	0.000000	0.034505	0.050109	0.026801	0.052269	0.000000
HIP14103	224207	0.000495	0.038714	0.020490	0.064052	0.126548	0.162212	0.122298	0.000000	0.030173	0.024839	0.024807	0.049802	0.008207	0.007689	0.012047	0.000758	0.000000	0.027122	0.055172	0.061198	0.003773	0.000000	0.001739	0.014549	0.009514	0.000000	0.040293	0.039811	0.030400	0.023278	0.000018
HIP14106	10986	0.001001	0.012835	0.006372	0.088476	0.051793	0.153104	0.083106	0.000000	0.033861	0.040688	0.028036	0.019843	0.010286	0.014564	0.006099	0.001365	0.000000	0.014018	0.009649	0.107865	0.004642	0.000000	0.000910	0.029765	0.041689	0.000000	0.009011	0.024850	0.125796	0.080375	0.000000
HIP14107	75604	0.000463	0.044350	0.041876	0.022737	0.109108	0.127824	0.113460	0.000013	0.024271	0.024377	0.032763	0.059402	0.007910	0.015198	0.016322	0.001190	0.000000	0.033583	0.062166	0.091781	0.005979	0.000000	0.001891	0.023769	0.011005	0.000000	0.033345	0.055606	0.024959	0.014655	0.000000
HIP14109	327583	0.000437	0.035579	0.029470	0.050732	0.113251	0.153497	0.141946	0.000000	0.041599	0.019974	0.028094	0.060287	0.006298	0.008361	0.012962	0.000690	0.000000	0.029675	0.048015	0.078527	0.004436	0.000003	0.001526	0.012073	0.007931	0.000000	0.034849	0.047029	0.025062	0.007696	0.000003
HIP14110	15001	0.001267	0.042730	0.014799	0.065729	0.134924	0.186254	0.099393	0.000067	0.029931	0.022665	0.011599	0.045064	0.007000	0.008866	0.015932	0.001000	0.000000	0.012999	0.016399	0.055263	0.001267	0.000000	0.000733	0.012932	0.017665	0.000000	0.012333	0.021399	0.102793	0.058996	0.000000
HIP14114	89275	0.000694	0.043562	0.033122	0.041255	0.103937	0.146054	0.124481	0.000000	0.030277	0.026693	0.023680	0.055727	0.005881	0.007550	0.008535	0.000919	0.000000	0.026570	0.047583	0.066581	0.004178	0.000011	0.001725	0.019826	0.007415	0.000000	0.034187	0.071857	0.028619	0.039059	0.000022
HIP14118	313978	0.000742	0.042146	0.038512	0.052529	0.124276	0.169872	0.133758	0.000000	0.034932	0.023540	0.032652	0.046395	0.005236	0.007287	0.014100	0.000653	0.000000	0.027562	0.044720	0.077706	0.005940	0.000006	0.002300	0.008972	0.007287	0.000000	0.026846	0.036700	0.019005	0.016316	0.000010
HIP14121	207042	0.000546	0.035795	0.033587	0.039050	0.133050	0.138643	0.119976	0.000000	0.027622	0.037683	0.059886	0.064301	0.009013	0.003912	0.007530	0.000362	0.000000	0.016146	0.037079	0.074333	0.004709	0.000000	0.001406	0.023464	0.009220	0.000000	0.028724	0.038813	0.023304	0.031829	0.000014
HIP14124	294786	0.000543	0.033075	0.032047	0.075719	0.102939	0.138707	0.129708	0.000000	0.042970	0.031616	0.043476	0.052000	0.006666	0.007232	0.012965	0.000607	0.000000	0.022053	0.040860	0.070641	0.005055	0.000003	0.001944	0.017209	0.006788	0.000000	0.030799	0.060189	0.016965	0.017199	0.000024
HIP14127	149448	0.000596	0.034634	0.027167	0.045113	0.119453	0.129309	0.116803	0.000000	0.045655	0.027889	0.029649	0.036421	0.007427	0.008250	0.014259	0.000863	0.000000	0.023025	0.049843	0.084471	0.005882	0.000000	0.002041	0.019518	0.007782	0.000000	0.038462	0.080764	0.029027	0.015684	0.000013
HIP14129	289998	0.000831	0.044724	0.028535	0.059114	0.130694	0.152636	0.122142	0.000000	0.041276	0.031252	0.019869	0.054142	0.004986	0.007490	0.015259	0.000931	0.000000	0.027407	0.044883	0.073221	0.005269	0.000003	0.002524	0.012204	0.011893	0.000003	0.029097	0.007535	0.028931	0.043135	0.000014
HIP14130	219636	0.000628	0.031816	0.024181	0.062185	0.103649	0.163311	0.125207	0.000000	0.034539	0.021030	0.022619	0.045457	0.008792	0.007909	0.011710	0.000651	0.000000	0.019701	0.034498	0.081275	0.004098	0.000005	0.001707	0.016363	0.010376	0.000000	0.037307	0.062112	0.030145	0.038705	0.000023
HIP14134	169187	0.000609	0.042160	0.033413	0.037662	0.145413	0.152287	0.113543	0.000000	0.030983	0.033507	0.029529	0.061931	0.005686	0.010911	0.015025	0.000573	0.000000	0.026710	0.058474	0.084664	0.004545	0.000000	0.001702	0.009930	0.011597	0.000000	0.032118	0.003854	0.029116	0.024027	0.000030
HIP14136	209112	0.000545	0.043259	0.037769	0.029386	0.137591	0.115383	0.105216	0.000000	0.031098	0.029343	0.028994	0.047070	0.006824	0.010382	0.015795	0.000842	0.000000	0.026546	0.047912	0.080297	0.004414	0.000010	0.001884	0.022136	0.009143	0.000000	0.048902	0.069365	0.025087	0.024791	0.000014
HIP14138	209684	0.000777	0.042617	0.037914	0.060076	0.129390	0.149740	0.127644	0.000000	0.043451	0.029015	0.029292	0.056204	0.010568	0.008994	0.013983	0.001035	0.000000	0.021675	0.050829	0.060877	0.005089	0.000005	0.002108	0.009014	0.008417	0.000000	0.038968	0.039669	0.021675	0.000944	0.000029
HIP14140	165603	0.000634	0.038701	0.030187	0.059129	0.113869	0.135438	0.115004	0.000000	0.038816	0.026998	0.022488	0.041038	0.009945	0.009160	0.015942	0.000833	0.000000	0.019498	0.035319	0.084099	0.003834	0.000000	0.001842	0.019511	0.011449	0.000006	0.038200	0.056056	0.028695	0.043296	0.000012
HIP14142	169916	0.000430	0.025777	0.024130	0.055898	0.091322	0.150910	0.128387	0.000012	0.030992	0.027137	0.024936	0.041650	0.006386	0.010140	0.014613	0.000842	0.000000	0.021693	0.042450	0.089638	0.005020	0.000006	0.002030	0.017603	0.011070	0.000000	0.050654	0.060977	0.030397	0.034870	0.000029
HIP14143	70971	0.001000	0.052049	0.027730	0.059348	0.131110	0.128827	0.131364	0.000014	0.033633	0.036635	0.024728	0.046892	0.005819	0.008849	0.014485	0.000888	0.000014	0.029054	0.029660	0.084105	0.004128	0.000000	0.001761	0.012907	0.008708	0.000000	0.016274	0.039875	0.030717	0.039425	0.000000
HIP14148	192302	0.001061	0.051986	0.040473	0.040587	0.133930	0.157793	0.101341	0.000000	0.025689	0.029906	0.037649	0.051268	0.007915	0.007551	0.015616	0.000406	0.000000	0.020431	0.036791	0.078704	0.004119	0.000005	0.001841	0.016172	0.009137	0.000000	0.031461	0.052178	0.025138	0.020837	0.000016
HIP14152	65582	0.000961	0.038379	0.034445	0.044616	0.103916	0.127474	0.119545	0.000000	0.032570	0.030908	0.040484	0.055183	0.006877	0.009225	0.010918	0.000610	0.000061	0.030725	0.053887	0.079854	0.006938	0.000000	0.001830	0.036092	0.010338	0.000000	0.032539	0.025251	0.024351	0.042024	0.000000
HIP14153	218288	0.000628	0.038509	0.033735	0.037254	0.125925	0.107986	0.114079	0.000000	0.032521	0.028055	0.029461	0.045220	0.005717	0.009726	0.015438	0.000756	0.000000	0.033030	0.047982	0.093148	0.005122	0.000005	0.002034	0.017926	0.007934	0.000000	0.042174	0.076156	0.021389	0.028082	0.000009
